-0.003,110.064325,-39.511926395
-0.002,110.39585,-39.51194004
-0.001,110.728025,-39.5119596825
0.0,111.060875,-39.5119616475
0.001,111.3944,-39.51195785
0.002,111.728575,-39.511975705
0.003,112.063425,-39.511960615
