-1.000000000000000021e-02,-3.317111980499873880e+00
-8.571428571428571855e-03,-3.317040856499886559e+00
-7.142857142857143501e-03,-3.316977793999910773e+00
-5.714285714285714281e-03,-3.316923506999899018e+00
-4.285714285714285927e-03,-3.316879798499883236e+00
-2.857142857142857140e-03,-3.316847688999871480e+00
-1.428571428571428570e-03,-3.316828164749892949e+00
0.000000000000000000e+00,-3.316821769999876324e+00
1.428571428571428570e-03,-3.316829287249959179e+00
2.857142857142857140e-03,-3.316852008749890501e+00
4.285714285714285927e-03,-3.316892723999956161e+00
5.714285714285714281e-03,-3.316954800249902746e+00
7.142857142857143501e-03,-3.317044393999879048e+00
8.571428571428571855e-03,-3.317168886749925605e+00
1.000000000000000021e-02,-3.317337767999958942e+00
