0,0,0,0.0,74.30205625,-329.261843374,-5268.18949398
1,0,1,0.000666666666667,74.35159375,-329.261857889,-5268.18972623
2,0,2,0.00133333333333,74.401125,-329.261871354,-5268.18994166
3,0,3,0.002,74.4506625,-329.261885627,-5268.19017003
4,0,4,0.00266666666667,74.50019375,-329.261897918,-5268.19036669
5,0,5,0.00333333333333,74.54973125,-329.261911184,-5268.19057894
6,0,6,0.004,74.5992625,-329.261921933,-5268.19075093
7,1,0,0.0,74.30205625,-329.261843374,-5268.18949398
8,1,1,0.000666666666667,74.35159375,-329.261857894,-5268.18972631
9,1,2,0.00133333333333,74.401125,-329.261871359,-5268.18994174
10,1,3,0.002,74.4506625,-329.261885619,-5268.1901699
11,1,4,0.00266666666667,74.50019375,-329.261897917,-5268.19036667
12,1,5,0.00333333333333,74.54973125,-329.261911186,-5268.19057898
13,1,6,0.004,74.5992625,-329.261921948,-5268.19075117
14,2,0,0.0,74.30205625,-329.261843374,-5268.18949398
15,2,1,0.000666666666667,74.35159375,-329.261857915,-5268.18972664
16,2,2,0.00133333333333,74.401125,-329.261871387,-5268.18994219
17,2,3,0.002,74.4506625,-329.261885639,-5268.19017022
18,2,4,0.00266666666667,74.50019375,-329.261897937,-5268.19036699
19,2,5,0.00333333333333,74.54973125,-329.261911206,-5268.19057929
20,2,6,0.004,74.5992625,-329.261921953,-5268.19075125
21,3,0,0.0,74.30205625,-329.261843374,-5268.18949398
22,3,1,0.000666666666667,74.30205625,-329.261842644,-5268.1894823
23,3,2,0.00133333333333,74.30205625,-329.261840654,-5268.18945046
24,3,3,0.002,74.30205625,-329.261838732,-5268.18941971
25,3,4,0.00266666666667,74.30205625,-329.261833916,-5268.18934266
26,3,5,0.00333333333333,74.30205625,-329.261828206,-5268.18925129
27,3,6,0.004,74.30205625,-329.261821764,-5268.18914822
28,4,0,0.0,74.30205625,-329.261843374,-5268.18949398
29,4,1,0.000666666666667,74.30205625,-329.261842656,-5268.18948249
30,4,2,0.00133333333333,74.30205625,-329.261840671,-5268.18945074
31,4,3,0.002,74.30205625,-329.261838749,-5268.18941998
32,4,4,0.00266666666667,74.30205625,-329.261833935,-5268.18934296
33,4,5,0.00333333333333,74.30205625,-329.261828223,-5268.18925157
34,4,6,0.004,74.30205625,-329.26182176,-5268.18914816
35,5,0,0.0,74.30205625,-329.261843374,-5268.18949398
36,5,1,0.000666666666667,74.30205625,-329.261842675,-5268.1894828
37,5,2,0.00133333333333,74.30205625,-329.261840659,-5268.18945055
38,5,3,0.002,74.30205625,-329.261838739,-5268.18941983
39,5,4,0.00266666666667,74.30205625,-329.261833926,-5268.18934281
40,5,5,0.00333333333333,74.30205625,-329.261828223,-5268.18925157
41,5,6,0.004,74.30205625,-329.261821768,-5268.18914829
42,6,0,0.0,74.30205625,-329.261843374,-5268.18949398
43,6,1,0.000666666666667,74.30205625,-329.261842737,-5268.18948379
44,6,2,0.00133333333333,74.30205625,-329.261841039,-5268.18945663
45,6,3,0.002,74.30205625,-329.261838951,-5268.18942321
46,6,4,0.00266666666667,74.30205625,-329.261837586,-5268.18940138
47,6,5,0.00333333333333,74.30205625,-329.26183478,-5268.18935648
48,6,6,0.004,74.30205625,-329.261832399,-5268.18931839
49,7,0,0.0,74.30205625,-329.261843374,-5268.18949398
50,7,1,0.000666666666667,74.30205625,-329.261842744,-5268.18948391
51,7,2,0.00133333333333,74.30205625,-329.261841024,-5268.18945639
52,7,3,0.002,74.30205625,-329.261838957,-5268.18942331
53,7,4,0.00266666666667,74.30205625,-329.261837589,-5268.18940143
54,7,5,0.00333333333333,74.30205625,-329.261834767,-5268.18935627
55,7,6,0.004,74.30205625,-329.261832396,-5268.18931834
56,8,0,0.0,74.30205625,-329.261843374,-5268.18949398
57,8,1,0.000666666666667,74.30205625,-329.261842737,-5268.1894838
58,8,2,0.00133333333333,74.30205625,-329.261841033,-5268.18945652
59,8,3,0.002,74.30205625,-329.261838946,-5268.18942313
60,8,4,0.00266666666667,74.30205625,-329.261837576,-5268.18940122
61,8,5,0.00333333333333,74.30205625,-329.261834762,-5268.1893562
62,8,6,0.004,74.30205625,-329.261832391,-5268.18931825
