6.600681249999999523e+01,-3.292276330662500072e+02
6.658581875000000139e+01,-3.292285504468749764e+02
6.716819375000000036e+01,-3.292293468487500263e+02
6.775396250000000009e+01,-3.292300360424999894e+02
6.834312500000000057e+01,-3.292306036231249777e+02
6.893569374999999866e+01,-3.292310725706249741e+02
6.953167500000000700e+01,-3.292314356712499830e+02
7.013108124999999404e+01,-3.292316996456249854e+02
7.073392499999999927e+01,-3.292318632693750260e+02
7.134021250000000691e+01,-3.292319352912500108e+02
7.194995624999999961e+01,-3.292319109824999828e+02
7.256316250000000423e+01,-3.292318023600000174e+02
7.317984375000000341e+01,-3.292316080143750128e+02
7.380000624999999559e+01,-3.292313321731249971e+02
7.442366250000000605e+01,-3.292309724387499728e+02
